text,date,category,processed_text
7.1 Magnitude Terremoto Earthquake Mexico 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,20_9_2017,other_relevant_information, magnitude terremoto earthquake mexico 
âš ï¸ EARTHQUAKE IN MEXICO á¼Ÿ2á¼ŸD PLEASE RT TO HELP âš ï¸ @topos #FuerzaMexico https://t.co/62XJtcpez8,20_9_2017,not_humanitarian,âš ï earthquake in mexico á¼ÿ á¼ÿd please rt to help âš ï fuerzamexico 
âš ï¸ EARTHQUAKE IN MEXICO á¼Ÿ2á¼ŸD PLEASE RT TO HELP âš ï¸ @topos #FuerzaMexico https://t.co/62XJtcpez8,20_9_2017,not_humanitarian,âš ï earthquake in mexico á¼ÿ á¼ÿd please rt to help âš ï fuerzamexico 
#hurricanemaria #Earthquake in #Mexico. My heart is heavy. Sending hugs https://t.co/qQM4eFRpv4,20_9_2017,not_humanitarian, hurricanemaria earthquake in mexico my heart is heavy sending hugs 
#News #India #Kerala #Malayalam #Hindi https://t.co/TGAdXTXAjj Earthquake kills dozens in central Mexico https://t.co/4GCaVsGQPx,20_9_2017,injured_or_dead_people, news india kerala malayalam hindi earthquake kills dozens in central mexico 
"RT @tostvnetwork: Earthquake kills hundreds in Mexico, sends buildings crashing https://t.co/XZgwfgkp7b https://t.co/u8Yjx7eTAs",20_9_2017,injured_or_dead_people,rt earthquake kills hundreds in mexico sends buildings crashing 
See What the Earthquake Destruction in Mexico City Looks Like https://t.co/97NKa8J21C https://t.co/pygtdkb6WO,20_9_2017,infrastructure_and_utility_damage,see what the earthquake destruction in mexico city looks like 
RT @Grace_PaCo: @PhillyD Earthquake in Mexico and how you can donate through PayPal to Los Topos. This is the email: https://t.co/AmnBV3nzz1,20_9_2017,rescue_volunteering_or_donation_effort,rt earthquake in mexico and how you can donate through paypal to los topos this is the email 
Amazing show of teamwork and unity during Mexicoâ€™s earthquake rescue efforts. https://t.co/ZQCl0xISaK,20_9_2017,rescue_volunteering_or_donation_effort,amazing show of teamwork and unity during mexicoâ earthquake rescue efforts 
Earthquake kills dozens in central Mexico https://t.co/5CyVg0RrTc #noticias #VÃ­deo https://t.co/cGJvWPrJEB,20_9_2017,injured_or_dead_people,earthquake kills dozens in central mexico noticias vã deo 
"RT @AdiAlsaid: Fuck. Another big earthquake in Mexico City. Still okay, but damage on my street. https://t.co/GdNWjoNf0i",20_9_2017,infrastructure_and_utility_damage,rt fuck another big earthquake in mexico city still okay but damage on my street 
IBTimes: WATCH: Mexico City earthquake damage was captured in a drone video https://t.co/g4fn8GNLvi https://t.co/xWN5wkDeIr,20_9_2017,infrastructure_and_utility_damage,ibtimes watch mexico city earthquake damage was captured in drone video 
RT @tsoupras: We pray for you Mexico! Big earthquake killer!!! https://t.co/9lOCt9Zapb,20_9_2017,not_humanitarian,rt we pray for you mexico big earthquake killer 
RT @mattdpearce: .@katelinthicum on the scene in Mexico City. https://t.co/QX02Z35MIH https://t.co/YHK9dt7OGv,20_9_2017,not_humanitarian,rt on the scene in mexico city 
.Central #Mexico #Earthquake #Worksheet #Geography #Junior Cycle #JCGeography https://t.co/QyZHKgSFNj,20_9_2017,not_humanitarian, central mexico earthquake worksheet geography junior cycle jcgeography 
Mexico City Volunteers Venture Out in Force to Aid Quake Victims https://t.co/0zGRChFn6E #SocialMedia https://t.co/SI61HNh0RU,20_9_2017,rescue_volunteering_or_donation_effort,mexico city volunteers venture out in force to aid quake victims socialmedia 
"After an earthquake, silence can save lives https://t.co/dkgPxn4NNc #SocialMedia https://t.co/QgEiehgmKR",20_9_2017,not_humanitarian,after an earthquake silence can save lives socialmedia 
LIVE VIDEO: Mexico Earthquake Topples Buildings #MexicoCityEarthquake https://t.co/5maKUTw48r â˜Click LINK For Video https://t.co/P9usREJAG4,20_9_2017,infrastructure_and_utility_damage,live video mexico earthquake topples buildings mexicocityearthquake â click link for video 
RT @latimes: Watch: Here's what it looked like during and after the Mexico earthquake https://t.co/wb5eCmUSPP https://t.co/hH3mt5vEl4,20_9_2017,other_relevant_information,rt watch here what it looked like during and after the mexico earthquake 
á¼žAá¼ŸAECHO MAP | Â á¼Ÿ2á¼ŸDMexico 7.1 earthquake impact: https://t.co/7uAv8d8Jlf https://t.co/qS64dIKBLk,20_9_2017,not_humanitarian,á¼žaá¼ÿaecho map â á¼ÿ á¼ÿdmexico earthquake impact 
RT @RphNabeel: #MÃ©xicoEstÃ¡DePie Prayers for all injured and deceased in earthquake at Mexico. https://t.co/DpB4UAp9Z9,20_9_2017,not_humanitarian,rt mã xicoestã depie prayers for all injured and deceased in earthquake at mexico 
Volunteers form giant human chain to rescue victims trapped after Mexico earthquake https://t.co/7EPxWQyoiL https://t.co/j04B6txPkV,20_9_2017,rescue_volunteering_or_donation_effort,volunteers form giant human chain to rescue victims trapped after mexico earthquake 
"PHOTO OF THE DAY: Soldiers, rescuers and civilians work at a collapsed building after an earthquake in Mexico City https://t.co/I1OGxfLe6v",20_9_2017,rescue_volunteering_or_donation_effort,photo of the day soldiers rescuers and civilians work at collapsed building after an earthquake in mexico city 
RT @zesty_raiders: Raiders Release Statement on Central Mexico Earthquake https://t.co/DPkzp2ldyA https://t.co/KSdPD5Vfi8,20_9_2017,not_humanitarian,rt raiders release statement on central mexico earthquake 
What You Can Do To Help Mexico City Earthquake Victims https://t.co/tBNsI9OYWY https://t.co/wWnyEamkgK,20_9_2017,rescue_volunteering_or_donation_effort,what you can do to help mexico city earthquake victims 
RT @MajestyMagazine: A message from the Queen to the President of Mexico following the recent earthquake. https://t.co/7mNCr2Hyob,20_9_2017,not_humanitarian,rt message from the queen to the president of mexico following the recent earthquake 
Mexico City earthquake: Pictures of the damage and destruction https://t.co/o4S2uOvLqU https://t.co/youUAhoO9L,20_9_2017,infrastructure_and_utility_damage,mexico city earthquake pictures of the damage and destruction 
[WATCH]: Mexico: Moment earthquake struck - BBC News https://t.co/QBkXXnCeLy #Videos via @IBNMoney_com #USA https://t.co/YgUQrLrciY,20_9_2017,other_relevant_information, watch mexico moment earthquake struck bbc news videos via usa 
"As ""Maria"" hits Caribbean and Mexico digs out of earthquake, NS posts emergency broadcast test. Only a test. Phew! https://t.co/xMG4mmLAt0",20_9_2017,not_humanitarian,as maria hits caribbean and mexico digs out of earthquake ns posts emergency broadcast test only test phew 
Jan Man: Rescue operation underway in Mexico after devastating earthquake https://t.co/khlszg9IZU #NewsInVidsIndia https://t.co/rAMT5FZLVu,20_9_2017,rescue_volunteering_or_donation_effort,jan man rescue operation underway in mexico after devastating earthquake newsinvidsindia 
Here's how you can help Mexico earthquake victimshttp://for.tn/2xeZ3MM by #FortuneMagazine https://t.co/32GvOBVF7R,20_9_2017,other_relevant_information,here how you can help mexico earthquake victims by fortunemagazine 
"People on Twitter, Facebook, and other social-media platforms are posting photos and videos https://t.co/caLQYDQXkZ https://t.co/D7HRNeL2lE",20_9_2017,not_humanitarian,people on twitter facebook and other social media platforms are posting photos and videos 
"NFL assessing Mexico City stadium, facilities in earthquakeÂ aftermath https://t.co/rBP4bM2tpY https://t.co/lMkMHFaf3A",20_9_2017,not_humanitarian,nfl assessing mexico city stadium facilities in earthquakeâ aftermath 
Harrowing Videos Show The Moments An Earthquake Struck Mexico https://t.co/AmMVNpj4yX https://t.co/ht25yQp2Y1,20_9_2017,other_relevant_information,harrowing videos show the moments an earthquake struck mexico 
"RT @channelstv: 21 Schoolchildren, Over 200 Others Killed In Mexico Earthquake. https://t.co/O2vpFzd1My https://t.co/RelIUjVkHf",20_9_2017,injured_or_dead_people,rt schoolchildren over others killed in mexico earthquake 
"RT @eqgr: 7âƒ£1âƒ£ á¼Ÿ2á¼ŸD Earthquake M 7.1, 19/09 13:14, depth: 10 Km, CENTRAL MEXICO #earthquake #gfz https://t.co/poHQHffasE",20_9_2017,other_relevant_information,rt âƒ âƒ á¼ÿ á¼ÿd earthquake depth km central mexico earthquake gfz 
We've spent many happy weeks in Mexico City filming @sense8 - here's how you can help the earthquake victims. á¼Ÿ2á¼ŸD á½¤F https://t.co/m2INyEUbmr,20_9_2017,rescue_volunteering_or_donation_effort,we have spent many happy weeks in mexico city filming here how you can help the earthquake victims á¼ÿ á¼ÿd á½ 
RT @Camnzo: Hey @dog_rates how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake https://t.co/y30V3yjDAs,20_9_2017,rescue_volunteering_or_donation_effort,rt hey how about frida she rescue dog that saved lives after mexico earthquake 
RT @Camnzo: Hey @dog_rates how about Frida? She's a rescue dog that saved 52 lives after Mexico's earthquake https://t.co/y30V3yjDAs,20_9_2017,rescue_volunteering_or_donation_effort,rt hey how about frida she rescue dog that saved lives after mexico earthquake 
@CartiaMallan #askCartia for help!!! Pls RT Mexico is in need after the earthquake https://t.co/2tQu4eYFHH,20_9_2017,other_relevant_information, askcartia for help pls rt mexico is in need after the earthquake 
Thinking of those in #Mexico affected by today's #earthquake. https://t.co/nhkfB6Mn0K,20_9_2017,other_relevant_information,thinking of those in mexico affected by today earthquake 
Photos from the Mexico Earthquake by Unknown Author via NYT https://t.co/z7kpGRCgKc https://t.co/cJMik44nGp,20_9_2017,other_relevant_information,photos from the mexico earthquake by unknown author via nyt 
Hereâ€™s How to Help the Victims of Mexicoâ€™s 7.1-Magnitude Earthquake https://t.co/NSCAjHMARd https://t.co/5ertBBGPR4,20_9_2017,rescue_volunteering_or_donation_effort,hereâ how to help the victims of mexicoâ magnitude earthquake 
RT @splinter_news: Mexico hit by deadliest earthquake in over 3 decades https://t.co/v7P5gREUSy https://t.co/gn1WYudtqA,20_9_2017,other_relevant_information,rt mexico hit by deadliest earthquake in over decades 
"RT @darthregens: â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸ For all of those concerned about the earthquake in Mexico, YOU CAN HELP TOO. https://t.co/l2VkSN8jOu",20_9_2017,not_humanitarian,rt â ¼ï â ¼ï â ¼ï â ¼ï â ¼ï â ¼ï â ¼ï for all of those concerned about the earthquake in mexico you can help too 
Terrified OAP dodges death TWICE in a matter of seconds as two panes of glass fall from theâ€¦ https://t.co/xf6s21pqyW https://t.co/XJCCaUAsad,20_9_2017,other_relevant_information,terrified oap dodges death twice in matter of seconds as two panes of glass fall from theâ 
"Death toll from MexicoÂ earthquake, volcano eruption hitÂ 216 https://t.co/KqtG86H87Z https://t.co/0ipQd4buA7",20_9_2017,injured_or_dead_people,death toll from mexicoâ earthquake volcano eruption hitâ 
"RT @CollinMyers_: Breaking: Large, Mag. 7.1 #Earthquake just struck near Mexico City, around 1:14pm. @abc13houston https://t.co/FLkT9eClqz",20_9_2017,other_relevant_information,rt breaking large mag earthquake just struck near mexico city around pm 
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information,what caused the mexico earthquake faults explained geology mexicocityearthquake 
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information,what caused the mexico earthquake faults explained geology mexicocityearthquake 
What Caused the Mexico Earthquake? Faults Explained @NatGeo #geology #MexicoCityearthquake https://t.co/jJPyr8DCre https://t.co/6aZAJCadm0,20_9_2017,other_relevant_information,what caused the mexico earthquake faults explained geology mexicocityearthquake 
#F1 Force India driver Sergio Perez donated three million pesos to victims of the earthquake in his native Mexico. https://t.co/v3R2TGded9,20_9_2017,not_humanitarian, force india driver sergio perez donated three million pesos to victims of the earthquake in his native mexico 
#news LATA reassures visitors to Mexico following huge earthquake https://t.co/loIAGlBGt2 https://t.co/aVyRU1BIe1,20_9_2017,other_relevant_information, news lata reassures visitors to mexico following huge earthquake 
No reports of Canadian casualties in Mexico earthquake: Freeland - https://t.co/rombb6OFnd https://t.co/jaw17jLIkx,20_9_2017,other_relevant_information,no reports of canadian casualties in mexico earthquake freeland 
Information for Canadian and U.S. citizens affected by MexicoÂ earthquake https://t.co/TVRtaVbkFS https://t.co/YpL0ZcdWWf,20_9_2017,other_relevant_information,information for canadian and citizens affected by mexicoâ earthquake 
I think Event: Earthquake has occurred in Mexico Wed Sep 20 12:17:12 2017 CDT https://t.co/XZckMarScZ,20_9_2017,other_relevant_information, think event earthquake has occurred in mexico wed sep cdt 
Is it safe to visit Mexico? Travel update after deadly earthquake and volcano disaster https://t.co/rPplpTl3dJ https://t.co/SjVx68NCha,20_9_2017,other_relevant_information,is it safe to visit mexico travel update after deadly earthquake and volcano disaster 
Here are the ways we can help Mexico's recovery from afar: https://t.co/JFPvFpJKDg | #FuerzaMexico https://t.co/jhncsFD60J,20_9_2017,rescue_volunteering_or_donation_effort,here are the ways we can help mexico recovery from afar fuerzamexico 
Mexico City earthquake â€œdamagesâ€ two-time World Cup final venue and scene of Maradonaâ€™sâ€¦ https://t.co/yIhpVqB7xN https://t.co/bJZwkJwzJR,20_9_2017,not_humanitarian,mexico city earthquake â œdamagesâ two time world cup final venue and scene of maradonaâ sâ 
"At Mexican School Hit by Quake, Heartbreak and Moments of Joy https://t.co/Rl7zIYbWIe https://t.co/U7bnHGiKDt",20_9_2017,infrastructure_and_utility_damage,at mexican school hit by quake heartbreak and moments of joy 
